Cell variables for frog model	SF Trinity at Sandy Bar test file		
SFR 1 Sept 2014	Elevation estimated from depth at 9.7 m3/s	Breeder-suitable from RSL 2/12/2015	Has-shelter added from RSL survey 10/22/2014
CellNum	Elevation (m)	Breeder-suitable?	Has-shelter?
12815	148.0014648	0	0
12816	148.0019989	0	0
12817	148.0019989	0	0
12818	148.0019989	0	0
12819	148.0019989	0	0
12820	148.0019989	0	0
12821	148.0019989	0	0
12822	148.0019989	0	0
12823	148.0019989	0	0
12824	148.0019989	0	0
12825	147.9916687	0	0
12826	148.0019989	0	0
12827	148.0019989	0	0
12828	148.0019989	0	0
12829	148.0019989	0	0
12830	148.0019989	0	0
12831	148.0019989	0	0
12832	148.0019989	0	0
12833	148.0019989	0	0
12834	148.0019989	0	0
12835	148.0019989	0	0
12836	148.0019989	0	0
12837	148.0019989	0	0
12838	148.0019989	0	0
12839	148.0019989	0	0
12840	148.0019989	0	0
12841	148.0019989	0	0
12842	148.0019989	0	0
12843	148.0019989	0	0
12844	148.0019989	0	0
12845	148.0019989	0	0
12846	148.0019989	0	0
12847	148.0019989	0	0
12848	148.0019989	0	0
12849	148.0019989	0	0
12850	148.0019989	0	0
12851	148.0019989	0	0
12852	148.0019989	0	0
12853	148.0019989	0	0
12854	148.0019989	0	0
12855	148.0019989	0	0
12856	148.0019989	0	0
12857	148.0019989	0	0
12858	148.0019989	0	0
12859	148.0019989	0	0
12860	148.0019989	0	0
12861	148.0019989	0	0
12862	148.0019989	0	0
12863	148.0019989	0	0
12864	148.0019989	0	0
12865	148.0019989	0	0
12866	148.0019989	0	0
12867	148.0019989	0	0
12868	148.0019989	0	0
12869	148.0019989	0	0
12870	148.0019989	0	0
12962	148.0019989	0	0
12963	148.0019989	0	0
12964	148.0019989	0	0
12965	148.0019989	0	0
12966	148.0019989	0	0
12967	148.0019989	0	0
12968	148.0019989	0	0
12969	148.0019989	0	0
12970	148.0019989	0	0
12971	148.0019989	0	0
12972	148.0019989	0	0
12973	148.0019989	0	0
12974	148.0019989	0	0
12975	148.0019989	0	0
12976	148.0019989	0	0
12977	148.0019989	0	0
12978	148.0019989	0	0
12979	148.0019989	0	0
12980	148.0019989	0	0
12981	148.0019989	0	0
12982	148.0019989	0	0
12983	148.0019989	0	0
12984	148.0019989	0	0
12985	148.0019989	0	0
12986	148.0019989	0	0
12987	148.0019989	0	0
12988	148.0019989	0	0
12989	148.0019989	0	0
12990	148.0019989	0	0
12991	148.0019989	0	0
12992	148.0019989	0	0
12993	148.0019989	0	0
12994	148.0019989	0	0
12995	147.8449707	0	0
12996	147.252655	0	0
12997	147.1094513	0	0
12998	147.609848	0	0
12999	147.2440949	0	0
13000	146.5733337	0	0
13001	146.4810028	0	0
13002	146.4810028	0	0
13003	146.4810028	0	0
13004	146.4810028	0	0
13005	146.4810028	0	0
13006	146.4810028	0	0
13007	146.4810028	0	0
13008	146.4810028	0	0
13009	146.4810028	0	0
13010	146.4810028	0	0
13011	146.4810028	0	0
13012	146.4810028	0	0
13013	146.4810028	0	0
13014	146.4810028	0	0
13015	146.4707794	0	0
13016	146.4049988	0	0
13017	146.2606049	0	0
13018	146.1900024	0	0
13019	146.1335297	0	0
13020	146.1239929	0	0
13021	146.1239929	0	0
13022	146.1568298	0	0
13023	146.2218933	0	0
13024	146.2479706	0	0
13025	146.2914581	0	0
13026	146.3120117	0	0
13027	146.3258667	0	0
13028	146.3319702	0	0
13029	146.3339996	0	0
13030	146.3339996	0	0
13031	146.3649445	0	0
13032	146.4164124	0	0
13033	146.4391174	0	0
13034	146.4586792	0	0
13035	146.4739685	0	0
13036	146.5039673	0	0
13037	146.4958344	0	0
13038	146.4873962	0	0
13039	146.4802399	0	0
13040	146.4729919	0	0
13041	146.4710083	0	0
13042	146.4654694	0	0
13043	146.4611511	0	0
13044	146.4378815	0	0
13045	146.3900299	0	0
13046	146.368927	0	0
13047	146.353302	0	0
13048	146.352829	0	0
13049	146.3325195	0	0
13050	146.3227234	0	0
13051	146.274765	0	0
13052	146.197937	0	0
13053	146.1587524	0	0
13054	146.1498566	0	0
13055	146.1498413	0	0
13056	146.1521759	0	0
13057	146.1553955	0	0
13058	146.1554413	0	0
13059	146.1311035	0	0
13060	146.0844269	0	0
13061	146.0093079	0	0
13062	145.4959106	0	0
13063	145.5301056	0	0
13064	145.6507263	0	0
13065	145.6083374	0	0
13066	145.5796661	0	0
13067	145.5728607	0	0
13068	145.5922699	0	0
13069	145.6068726	0	0
13070	145.5469208	0	0
13071	145.5211182	0	0
13072	145.4362335	0	0
13073	145.418045	0	0
13074	145.4225006	0	0
13075	145.4270325	0	0
13076	145.4317932	0	0
13077	145.4086914	0	0
13078	145.4376373	0	0
13079	145.3422852	0	0
13080	145.3043213	0	0
13081	145.2254181	0	0
13082	145.1385803	0	0
13083	145.0445252	0	0
13084	144.9917603	0	0
13085	144.917099	0	0
13086	144.8989258	0	0
13087	144.8861999	0	0
13088	144.8497009	0	0
13089	144.825058	0	0
13090	144.8201141	0	0
13091	144.7284088	0	0
13092	144.6471863	0	0
13093	144.538269	0	0
13094	144.4376526	0	0
13095	144.322113	0	1
13096	144.3009491	0	1
13097	144.3219605	0	1
13098	144.3545075	0	1
13099	144.3577423	0	1
13100	144.3351288	0	1
13101	144.2927246	0	1
13102	144.2420197	0	1
13103	144.1952515	0	0
13104	144.167923	0	0
13105	144.0411835	0	1
13106	143.9478149	0	1
13107	143.84021	0	1
13108	143.7961273	0	1
13109	143.7378388	0	1
13110	143.6355286	0	1
13111	143.5328064	0	1
13112	143.4295349	0	1
13113	143.332962	0	1
13114	143.2357636	0	0
13115	143.1080017	0	0
13116	142.9637756	0	0
13117	142.7733765	0	0
13118	142.5792999	0	0
13119	142.5291901	0	0
13120	142.496582	0	0
13121	142.5454407	0	0
13122	142.5479126	0	0
13123	142.6364899	0	0
13124	142.704895	0	0
13125	142.7717895	0	0
13126	142.9527893	0	0
13127	143.2454376	0	0
13128	143.4196777	0	0
13129	143.6389465	0	0
13130	143.9771728	0	0
13131	144.2545013	0	0
13132	144.1895599	0	0
13133	144.012146	0	0
13134	143.5496979	0	0
13135	143.1906738	0	0
13136	142.9286652	0	0
13137	142.8660584	0	0
13138	142.9122315	0	0
13139	142.9043579	0	0
13140	142.9700012	0	0
13141	143.1869659	0	0
13142	143.4203033	0	0
13143	143.5798798	0	0
13144	143.789856	0	0
13145	144.2154388	0	0
13146	144.6070252	0	0
13147	144.8192749	0	0
13148	144.7517395	0	0
13149	144.5428162	0	0
13150	144.4747467	0	0
13151	144.5087433	0	0
13152	144.2328796	0	0
13153	144.3461151	0	0
13154	144.410202	0	0
13155	144.401886	0	0
13156	144.4234924	0	0
13157	144.489212	0	0
13158	144.5784454	0	0
13159	144.6607666	0	0
13160	144.8115234	0	0
13161	144.9154816	0	0
13162	144.9335938	0	0
13163	144.9545136	0	0
13164	144.9295502	0	0
13165	144.9950867	0	0
13166	145.0324402	0	0
13167	144.9768677	0	0
13168	144.9395905	0	0
13169	144.9104767	0	0
13170	144.897934	0	0
13171	144.9006348	0	0
13172	144.8455048	0	0
13173	144.7823334	0	0
13174	144.761322	0	0
13175	144.7593231	0	0
13176	144.7722626	0	0
13177	144.7907867	0	0
13178	144.7891998	0	0
13179	144.8038788	0	0
13180	144.8100891	0	0
13181	144.7899628	0	0
13182	144.7709656	0	0
13183	144.7815552	0	0
13184	144.820343	0	0
13185	144.7802429	0	0
13186	144.762497	0	0
13187	144.815918	0	0
13188	144.9079285	0	0
13189	144.965271	0	0
13190	144.9945984	0	0
13191	144.9352875	0	0
13192	144.8592834	0	0
13193	144.7388001	0	0
13194	144.7786713	0	0
13195	144.82724	0	0
13196	144.7541657	0	0
13197	144.662323	0	0
13198	144.6128235	0	0
13199	144.6386566	0	0
13200	144.6569367	0	0
13201	144.6611786	0	0
13202	144.6624298	0	0
13203	144.6557312	0	0
13204	144.760437	0	0
13205	144.8654785	0	0
13206	144.9194031	0	0
13207	144.9910126	0	0
13208	145.0561676	0	0
13209	145.0419464	0	0
13210	145.0368805	0	0
13211	145.026062	0	0
13212	145.0261078	0	0
13213	145.0902405	0	0
13214	145.1425781	0	0
13215	145.1818542	0	0
13216	145.1750794	0	0
13217	145.1978607	0	0
13218	145.1870117	0	0
13219	145.1844025	0	0
13220	145.1886902	0	0
13221	145.1730957	0	0
13222	145.1533356	0	0
13223	145.1629334	0	0
13224	145.1610413	0	0
13225	145.1434174	0	0
13226	145.1464539	0	0
13227	145.1482239	0	0
13228	145.126709	0	0
13229	145.1248474	0	0
13230	145.1239929	0	0
13231	145.1099091	0	0
13232	145.1090088	0	0
13233	145.0471039	0	0
13234	145.0290985	0	0
13235	145.0337677	0	0
13236	145.087204	0	0
13237	145.078476	0	0
13238	144.9676209	0	0
13239	145.9557495	0	0
13240	147.6065369	0	0
13241	147.5136719	0	0
13242	147.7505035	0	0
13243	147.928299	0	0
13244	147.9272461	0	0
13245	147.333374	0	0
13246	146.3078003	0	0
13247	146.8901215	0	0
13248	147.8733215	0	0
13249	148.0019989	0	0
13250	148.0019989	0	0
13251	148.0019989	0	0
13252	148.0019989	0	0
13253	148.0019989	0	0
13254	148.0019989	0	0
13255	148.0019989	0	0
13256	148.0019989	0	0
13257	147.4096985	0	0
13258	146.8810425	0	0
13259	146.982132	0	0
13260	147.3780365	0	0
13261	147.5509796	0	0
13262	147.7771301	0	0
13263	147.9467163	0	0
13264	147.9923096	0	0
13265	148.0019989	0	0
13266	148.0019989	0	0
13267	148.0019989	0	0
13268	148.0019989	0	0
13269	148.0019989	0	0
13270	148.0019989	0	0
13271	148.0019989	0	0
13272	148.0019989	0	0
13273	148.0019989	0	0
13274	148.0019989	0	0
13275	148.0019989	0	0
13276	148.0019989	0	0
13277	148.0019989	0	0
13278	148.0019989	0	0
13279	148.0019989	0	0
13280	148.0019989	0	0
13281	148.0019989	0	0
13282	148.0019989	0	0
13283	148.0019989	0	0
13284	148.0019989	0	0
13285	148.0019989	0	0
13286	148.0019989	0	0
13287	148.0019989	0	0
13288	148.0019989	0	0
13289	148.0019989	0	0
13290	148.0019989	0	0
13291	148.0019989	0	0
13292	148.0019989	0	0
13293	148.0019989	0	0
13294	148.0019989	0	0
13295	148.0019989	0	0
13296	148.0019989	0	0
13297	148.0019989	0	0
13298	148.0019989	0	0
13299	148.0019989	0	0
13300	148.0019989	0	0
13301	148.0019989	0	0
13302	148.0019989	0	0
13303	148.0019989	0	0
13304	148.0019989	0	0
13305	148.0019989	0	0
13395	148.0019989	0	0
13396	148.0019989	0	0
13397	148.0019989	0	0
13398	148.0019989	0	0
13399	148.0019989	0	0
13400	148.0019989	0	0
13401	148.0019989	0	0
13402	148.0019989	0	0
13403	148.0019989	0	0
13404	148.0019989	0	0
13405	148.0019989	0	0
13406	148.0019989	0	0
13407	148.0019989	0	0
13408	148.0019989	0	0
13409	148.0019989	0	0
13410	148.0019989	0	0
13411	148.0019989	0	0
13412	148.0019989	0	0
13413	148.0019989	0	0
13414	148.0019989	0	0
13415	148.0019989	0	0
13416	148.0019989	0	0
13417	148.0019989	0	0
13418	148.0019989	0	0
13419	148.0019989	0	0
13420	148.0019989	0	0
13421	148.0019989	0	0
13422	148.0019989	0	0
13423	148.0019989	0	0
13424	147.9736938	0	0
13425	147.9822846	0	0
13426	147.8807678	0	0
13427	147.8845978	0	0
13428	147.0800781	0	0
13429	146.5475769	0	0
13430	146.6822205	0	0
13431	146.5524597	0	0
13432	146.5054932	0	0
13433	146.4810028	0	0
13434	146.4810028	0	0
13435	146.4810028	0	0
13436	146.4810028	0	0
13437	146.4810028	0	0
13438	146.4810028	0	0
13439	146.4810028	0	0
13440	146.4810028	0	0
13441	146.4810028	0	0
13442	146.4810028	0	0
13443	146.4810028	0	0
13444	146.4800415	0	0
13445	146.4810028	0	0
13446	146.457489	0	0
13447	146.4247131	0	0
13448	146.279419	0	0
13449	146.1457977	0	0
13450	146.1320648	0	0
13451	146.1248169	0	0
13452	146.1239929	0	0
13453	146.1239929	0	0
13454	146.1639709	0	0
13455	146.2178803	0	0
13456	146.2732544	0	0
13457	146.331604	0	0
13458	146.3339233	0	0
13459	146.3339996	0	0
13460	146.3240814	0	0
13461	146.3235016	0	0
13462	146.2968292	0	0
13463	146.2934418	0	0
13464	146.3010407	0	0
13465	146.3012237	0	0
13466	146.2989044	0	0
13467	146.3559112	0	0
13468	146.4482575	0	0
13469	146.460968	0	0
13470	146.4589996	0	0
13471	146.4562225	0	0
13472	146.4589996	0	0
13473	146.4208221	0	0
13474	146.4139557	0	0
13475	146.4108582	0	0
13476	146.3913727	0	0
13477	146.3357086	0	0
13478	146.3194275	0	0
13479	146.3220062	0	0
13480	146.2840271	0	0
13481	146.3072205	0	0
13482	146.2176666	0	0
13483	146.2004852	0	0
13484	146.1580658	0	0
13485	146.1390076	0	0
13486	146.138443	0	0
13487	146.1006012	0	0
13488	146.0990143	0	0
13489	145.9754791	0	0
13490	145.9424133	0	0
13491	145.6605225	0	0
13492	145.4911041	0	0
13493	145.4712677	0	0
13494	145.2834625	0	0
13495	145.2380219	0	0
13496	145.2566071	0	0
13497	145.266037	0	0
13498	145.2788391	0	0
13499	145.2727966	0	0
13500	145.2386475	0	0
13501	145.1522827	0	0
13502	145.1279755	0	0
13503	145.1667938	0	0
13504	145.200592	0	0
13505	145.276535	0	0
13506	145.1845703	0	0
13507	145.1068573	0	0
13508	145.0432282	0	0
13509	144.9947052	0	0
13510	144.9352417	0	0
13511	144.9142761	0	0
13512	144.8642731	0	0
13513	144.8193817	0	0
13514	144.7914734	0	0
13515	144.7872009	0	0
13516	144.7878418	0	0
13517	144.7785645	0	0
13518	144.8159638	0	0
13519	144.8204346	0	0
13520	144.7630157	0	0
13521	144.6902771	0	1
13522	144.5683746	0	1
13523	144.4654236	0	1
13524	144.3885498	0	1
13525	144.3075104	0	1
13526	144.2516937	0	1
13527	144.2536621	0	1
13528	144.2859192	0	1
13529	144.3298035	0	1
13530	144.3230133	0	1
13531	144.3157501	0	1
13532	144.2509766	0	1
13533	144.1905823	0	1
13534	144.1319275	0	1
13535	144.059372	0	1
13536	143.9903717	0	1
13537	143.9379273	0	1
13538	143.8882599	0	1
13539	143.7972412	0	1
13540	143.7591553	0	1
13541	143.7159882	0	1
13542	143.6278687	0	1
13543	143.5476837	0	1
13544	143.4609833	0	1
13545	143.3787537	0	1
13546	143.294754	0	1
13547	143.1685028	0	0
13548	143.0055847	0	0
13549	142.854538	0	0
13550	142.7425232	0	0
13551	142.6090088	0	0
13552	142.4771118	0	0
13553	142.3099823	0	0
13554	142.1695862	0	0
13555	142.1053772	0	0
13556	142.0482178	0	0
13557	142.0488892	0	0
13558	142.1217499	0	0
13559	142.1648407	0	0
13560	142.5543823	0	0
13561	142.9154816	0	0
13562	143.2877655	0	0
13563	143.6677551	0	0
13564	143.7194824	0	0
13565	143.6040955	0	0
13566	143.0309753	0	0
13567	142.7523956	0	0
13568	142.7668915	0	0
13569	142.5738678	0	0
13570	142.3175049	0	0
13571	142.4208374	0	0
13572	142.4661255	0	0
13573	142.6832581	0	0
13574	142.9069061	0	0
13575	143.1623535	0	0
13576	143.3999634	0	0
13577	143.6509552	0	0
13578	143.9092255	0	0
13579	144.1637573	0	0
13580	144.1769257	0	0
13581	144.0790405	0	0
13582	144.0093994	0	0
13583	143.9313507	0	0
13584	143.8742065	0	0
13585	143.8975983	0	0
13586	143.9568176	0	0
13587	144.0297241	0	0
13588	144.0941162	0	0
13589	144.1477051	0	0
13590	144.2166138	0	0
13591	144.2743835	0	0
13592	144.3592377	0	0
13593	144.510788	0	0
13594	144.7122955	0	0
13595	144.7292023	0	0
13596	144.8006134	0	0
13597	144.690155	0	0
13598	144.6439209	0	0
13599	144.5525513	0	0
13600	144.5051727	0	0
13601	144.5293426	0	0
13602	144.5844574	0	0
13603	144.6326447	0	0
13604	144.6563873	0	0
13605	144.6551666	0	0
13606	144.6531372	0	0
13607	144.661026	0	0
13608	144.6736145	0	0
13609	144.6717224	0	0
13610	144.6582184	0	0
13611	144.6617737	0	0
13612	144.6836243	0	0
13613	144.6916046	0	0
13614	144.6376953	0	0
13615	144.6631012	0	0
13616	144.6924286	0	0
13617	144.7074127	0	0
13618	144.7097015	0	0
13619	144.7342224	0	0
13620	144.7614746	0	0
13621	144.8203735	0	0
13622	144.8931885	0	0
13623	144.9624481	0	0
13624	144.9815063	0	0
13625	145.0063782	0	0
13626	144.9173889	0	0
13627	144.8664246	0	0
13628	144.8236542	0	0
13629	144.7107239	0	0
13630	144.690628	0	0
13631	144.6826019	0	0
13632	144.6484528	0	0
13633	144.6250763	0	0
13634	144.6148987	0	0
13635	144.6330109	0	0
13636	144.6014099	0	0
13637	144.6299133	0	0
13638	144.6887512	0	0
13639	144.7498932	0	0
13640	144.9312592	0	0
13641	144.9128571	0	0
13642	144.9131928	0	0
13643	144.9451294	0	0
13644	144.9430237	0	0
13645	144.9115753	0	0
13646	144.8760681	0	0
13647	144.8084564	0	0
13648	144.8709412	0	0
13649	144.9222107	0	0
13650	144.9985809	0	0
13651	145.057312	0	0
13652	145.0984497	0	0
13653	145.1012878	0	0
13654	145.1211395	0	0
13655	145.1261292	0	0
13656	145.08107	0	0
13657	145.0018463	0	0
13658	145.0737152	0	0
13659	145.0929108	0	0
13660	144.9805603	0	0
13661	144.9422302	0	0
13662	144.9361725	0	0
13663	144.9783173	0	0
13664	144.9987335	0	0
13665	145.0128326	0	0
13666	145.0063629	0	0
13667	144.9920044	0	0
13668	144.9920044	0	0
13669	144.9986267	0	0
13670	145.0123291	0	0
13671	145.1158447	0	0
13672	145.0486145	0	0
13673	145.3533783	0	0
13674	145.544281	0	0
13675	145.6581116	0	0
13676	145.7693329	0	0
13677	145.6537933	0	0
13678	144.9772644	0	0
13679	145.3957367	0	0
13680	146.397995	0	0
13681	146.7461243	0	0
13682	147.1397095	0	0
13683	147.2179413	0	0
13684	147.7738495	0	0
13685	147.5019836	0	0
13686	148.0019989	0	0
13687	147.7842712	0	0
13688	148.0019989	0	0
13689	146.7410889	0	0
13690	145.3099213	0	0
13691	145.2448273	0	0
13692	145.1959992	0	0
13693	145.489975	0	0
13694	145.62883	0	0
13695	146.1863403	0	0
13696	146.6376648	0	0
13697	147.1094208	0	0
13698	147.5281067	0	0
13699	147.6863709	0	0
13700	147.8895569	0	0
13701	148.0019989	0	0
13702	148.0019989	0	0
13703	148.0019989	0	0
13704	148.0019989	0	0
13705	148.0019989	0	0
13706	148.0019989	0	0
13707	148.0019989	0	0
13708	148.0019989	0	0
13709	148.0019989	0	0
13710	148.0019989	0	0
13711	148.0019989	0	0
13712	148.0019989	0	0
13713	148.0019989	0	0
13714	148.0019989	0	0
13715	148.0019989	0	0
13716	148.0019989	0	0
13717	148.0019989	0	0
13718	148.0019989	0	0
13719	148.0019989	0	0
13720	148.0019989	0	0
13721	148.0019989	0	0
13722	148.0019989	0	0
13723	148.0019989	0	0
13724	148.0019989	0	0
13725	148.0019989	0	0
13726	148.0019989	0	0
13727	148.0019989	0	0
13728	148.0019989	0	0
13729	148.0019989	0	0
13730	148.0019989	0	0
13731	148.0019989	0	0
13732	148.0019989	0	0
13733	148.0019989	0	0
13734	148.0019989	0	0
13735	148.0019989	0	0
13736	148.0019989	0	0
13737	148.0019989	0	0
13738	148.0019989	0	0
13739	148.0019989	0	0
13827	148.0019989	0	0
13828	148.0019989	0	0
13829	148.0019989	0	0
13830	148.0019989	0	0
13831	148.0019989	0	0
13832	148.0019989	0	0
13833	148.0019989	0	0
13834	148.0019989	0	0
13835	148.0019989	0	0
13836	148.0019989	0	0
13837	148.0019989	0	0
13838	148.0019989	0	0
13839	148.0019989	0	0
13840	148.0019989	0	0
13841	148.0019989	0	0
13842	148.0019989	0	0
13843	148.0019989	0	0
13844	148.0019989	0	0
13845	148.0019989	0	0
13846	148.0019989	0	0
13847	148.0019989	0	0
13848	148.0019989	0	0
13849	148.0019989	0	0
13850	148.0016022	0	0
13851	147.9858856	0	0
13852	147.9233246	0	0
13853	147.8474731	0	0
13854	147.7850494	0	0
13855	147.9387207	0	0
13856	147.7227173	0	0
13857	147.259079	0	0
13858	147.399231	0	0
13859	147.6526794	0	0
13860	147.1226807	0	0
13861	146.7446289	0	0
13862	146.7725067	0	0
13863	146.7389069	0	0
13864	146.5752716	0	0
13865	146.4810028	0	0
13866	146.4840088	0	0
13867	146.491272	0	0
13868	146.4822388	0	0
13869	146.4810028	0	0
13870	146.4810028	0	0
13871	146.4852295	0	0
13872	146.4841156	0	0
13873	146.4871521	0	0
13874	146.4810028	0	0
13875	146.4810028	0	0
13876	146.4632568	0	0
13877	146.4165649	0	0
13878	146.3714447	0	0
13879	146.320282	0	0
13880	146.2142792	0	0
13881	146.1239929	0	0
13882	146.1245117	0	0
13883	146.1291199	0	0
13884	146.1377869	0	0
13885	146.1543579	0	0
13886	146.1754608	0	0
13887	146.1988983	0	0
13888	146.2151642	0	0
13889	146.2365112	0	0
13890	146.2171478	0	0
13891	146.2111664	0	0
13892	146.2049103	0	0
13893	146.1925964	0	0
13894	146.1756897	0	0
13895	146.1565094	0	0
13896	146.1636353	0	0
13897	146.1669922	0	0
13898	146.1648254	0	0
13899	146.2245636	0	0
13900	146.3477936	0	0
13901	146.329483	0	0
13902	146.2640533	0	0
13903	146.1871948	0	0
13904	146.1078644	0	0
13905	145.9945526	0	0
13906	145.9340057	0	0
13907	146.0437164	0	0
13908	146.1128845	0	0
13909	146.0625916	0	0
13910	146.03685	0	0
13911	146.0403442	0	0
13912	145.9410248	0	0
13913	145.8260803	0	0
13914	145.8396454	0	0
13915	145.8992004	0	0
13916	145.7869873	0	0
13917	145.6909332	0	0
13918	145.559967	0	0
13919	145.4195404	0	0
13920	145.2556763	0	0
13921	145.1267395	0	0
13922	144.9265595	0	0
13923	144.7925263	0	0
13924	144.5714417	0	0
13925	144.6560364	0	0
13926	144.4482117	0	0
13927	144.4923554	0	0
13928	144.7951202	0	0
13929	144.7694397	0	0
13930	144.7098694	0	0
13931	144.6844482	0	0
13932	144.6677094	0	0
13933	144.6700897	0	0
13934	144.6671295	0	0
13935	144.619812	0	0
13936	144.6725922	0	1
13937	144.74263	0	1
13938	144.7549133	0	1
13939	144.7443848	0	1
13940	144.725235	0	1
13941	144.6889343	0	1
13942	144.6441956	0	1
13943	144.6310272	0	0
13944	144.6097107	0	0
13945	144.6363068	0	0
13946	144.6547089	0	0
13947	144.6881256	0	1
13948	144.6880341	0	1
13949	144.6914978	0	1
13950	144.586853	0	1
13951	144.5106659	0	1
13952	144.3809509	0	1
13953	144.2691498	0	1
13954	144.1927185	0	1
13955	144.1434479	0	1
13956	144.0860443	0	1
13957	144.0782318	0	1
13958	144.0944672	0	1
13959	144.1263733	0	1
13960	144.1609345	0	1
13961	144.1965485	0	1
13962	144.1845245	0	1
13963	144.1382446	0	1
13964	144.0993652	0	1
13965	144.0555878	0	1
13966	144.0117493	0	1
13967	143.9741974	0	1
13968	143.9391785	0	1
13969	143.8982239	0	1
13970	143.8479004	0	1
13971	143.7351685	0	1
13972	143.6952209	0	1
13973	143.6551209	0	1
